Feature,Importance
cat__data_source_primary_https://www.theregister.com/2021/04/17/subsurfacestrata-pet_security_incident/,2.5607432934713697e-05
cat__data_source_secondary_https://www.ember-signal-microsystems.com/newsroom/2024/09/security-update,2.560352113970025e-05
cat__company_name_Delta Reserve Investments Inc.,2.558996855977567e-05
cat__company_name_Forge Jasper Pharmaceuticals PLC,2.5560885097675208e-05
cat__discovery_date_2023-12-15,2.552386289845916e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001085695&type=8-K&dateb=20241221&owner=include&count=10,2.548991280337478e-05
cat__company_name_GridInfracore Utilities Corp.,2.5457829500424634e-05
cat__data_source_secondary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001317194&type=8-K&dateb=20220919&owner=include&count=10,2.5428495356889325e-05
cat__stock_ticker_x_TWR,2.5396914779139495e-05
cat__discovery_date_2024-10-30,2.5385436953073057e-05
cat__company_name_Raptor Silver Associates AG,2.5364166683143985e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001693390&type=8-K&dateb=20251016&owner=include&count=10,2.5350371147792102e-05
cat__stock_ticker_y_OKON.L,2.5311138233417055e-05
cat__company_name_Pacific Commerce Advisory Ltd.,2.5293881555368997e-05
cat__stock_ticker_x_LIN1,2.5277684116604236e-05
cat__data_source_primary_https://therecord.media/2022/07/12/raleigh-holdings-holdings-breached,2.5263025573825262e-05
cat__data_source_primary_https://www.aepd.es/decisions/2023/09/INQ-2023-00507,2.5214594479188e-05
cat__disclosure_date_2025-12-27,2.5192306848930575e-05
cat__stock_ticker_y_JERU.TA,2.5186523816330446e-05
cat__data_source_primary_https://www.theregister.com/2024/08/07/sheffield-partners-h_security_incident/,2.5179887894683694e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001025833&type=8-K&dateb=20241218&owner=include&count=10,2.516559779817481e-05
cat__company_name_Chicago Logistics Inc.,2.5132005497215218e-05
cat__company_name_Nexus Cure Sciences Group Inc.,2.5093189275446135e-05
cat__stock_ticker_y_CAS.AX,2.499736909847033e-05
cat__disclosure_date_2021-03-14,2.4976021607127897e-05
cat__disclosure_date_2024-01-05,2.4924613158253884e-05
cat__data_source_primary_https://therecord.media/2022/03/22/pacific-commerce-advisory-breached,2.4853832138050463e-05
cat__disclosure_date_2025-12-28,2.484615110471083e-05
cat__stock_ticker_x_CAMP.BR,2.4823306016354946e-05
cat__disclosure_date_2026-01-13,2.478801408354426e-05
cat__discovery_date_2022-04-28,2.4762385171223276e-05
cat__notes_x_Previously breached in 2020; confirmed as separate campaign,2.472779547031181e-05
cat__disclosure_date_2025-02-28,2.4670949330148186e-05
cat__sector_index_S&P 500 Real Estate,2.4613076920722555e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001838501&type=8-K&dateb=20250913&owner=include&count=10,2.4544092664080105e-05
cat__data_source_primary_https://www.bleepingcomputer.com/news/security/talon-nexus-production-lt-hit-by-cyberattack-2024/,2.4460851722312093e-05
cat__company_name_PublicBorough Agency GmbH,2.4439099821647978e-05
cat__data_source_primary_https://www.houston-agency-inc.com/newsroom/2024/05/security-update,2.443580105959494e-05
cat__stock_ticker_x_ERE.L,2.4434858278917972e-05
cat__discovery_date_2021-04-16,2.4432293795689866e-05
cat__stock_ticker_x_WALS,2.4428914543175453e-05
cat__company_name_Jensen Financial Corp.,2.4427928596322732e-05
cat__discovery_date_2024-01-02,2.4421101257409964e-05
cat__notes_Elevated options activity detected 60 days before public disclosure,2.430923607838252e-05
cat__company_name_Forge Shop Outlets Co.,2.4170052600081853e-05
cat__data_source_secondary_https://blog.talosintelligence.com/2022/06/ridge-mantis-medtech-campaign.html,2.4127676735780293e-05
cat__discovery_date_2025-07-12,2.4121011415967016e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001612403&type=8-K&dateb=20230302&owner=include&count=10,2.408408741062342e-05
cat__discovery_date_2022-05-22,2.4014130303213065e-05
cat__stock_ticker_y_BPS.SI,2.3952171203253513e-05
cat__company_name_Cedar Petro Petroleum Inc.,2.3950428647839154e-05
cat__stock_ticker_x_JENS.LS,2.392659006652117e-05
cat__data_source_primary_https://www.mandiant.com/resources/blog/sierra-node-ventures-incident-response-2023,2.390243448579513e-05
cat__data_source_primary_https://blog.talosintelligence.com/2025/06/keystone-clinical-th-campaign.html,2.3760578558257505e-05
cat__stock_ticker_x_VCS,2.3742303652701952e-05
cat__company_name_Eriksson Health Holdings Inc.,2.3724827572577617e-05
cat__disclosure_date_2022-02-13,2.3716659692780117e-05
cat__disclosure_date_2022-01-25,2.3711680194424552e-05
cat__disclosure_date_2025-10-14,2.3662986022798897e-05
cat__company_name_Sheffield Partners Holdings PLC,2.3643301055116506e-05
cat__stock_ticker_x_IRVI,2.3530225536096126e-05
cat__disclosure_date_2023-08-08,2.3403663345600362e-05
cat__discovery_date_2023-09-16,2.339253717857177e-05
cat__data_source_primary_https://www.bfdi.bund.de/decisions/2022/02/INQ-2022-00392,2.337685594574859e-05
cat__disclosure_date_2026-02-16,2.3337200820489138e-05
cat__disclosure_date_2022-04-04,2.3287679245669296e-05
cat__notes_x_Concurrent with public CVE disclosure (CVE-2024-2024-56109),2.3159306066153236e-05
cat__data_source_primary_https://www.winnipeg-sciences-holding.com/newsroom/2023/04/security-update,2.3156579120475855e-05
cat__company_name_Apex Aspire Learning Holdings PLC,2.315312296328927e-05
cat__disclosure_date_2025-07-04,2.306897258484843e-05
cat__data_source_secondary_https://www.edpb.europa.eu/decisions/2025/01/INQ-2025-00582,2.303767170578061e-05
cat__stock_ticker_x_CHEN,2.301200291564233e-05
cat__stock_ticker_x_AST.TA,2.3004686835307404e-05
cat__stock_ticker_y_SHEF.L,2.2806202953324737e-05
cat__disclosure_date_2024-09-19,2.2750149672037318e-05
cat__stock_ticker_y_LEM.DE,2.2748419828364472e-05
cat__stock_ticker_x_COLE.SW,2.2669548918384606e-05
cat__disclosure_date_2023-02-18,2.2636690360438122e-05
cat__data_source_primary_https://www.bfdi.bund.de/decisions/2025/07/INQ-2025-00053,2.2581475612041324e-05
cat__disclosure_date_2022-12-06,2.2549012289160185e-05
cat__disclosure_date_2025-10-18,2.245855819352205e-05
cat__data_source_primary_https://www.theregister.com/2025/04/07/everest-summit-netwo_security_incident/,2.2315540605790076e-05
cat__data_source_primary_https://www.schneider-trading-group-i.com/newsroom/2025/04/security-update,2.2278007459429358e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001017440&type=8-K&dateb=20250105&owner=include&count=10,2.2060689766698693e-05
cat__company_name_Abbott Stores Holdings Inc.,2.2000555450035555e-05
cat__notes_y_Insurance claim partially denied; payout reflects negotiated settlement at 32% of claim,2.195098005407595e-05
cat__company_name_PrimeChoice Outlets Group SA,2.1888930758216825e-05
cat__stock_ticker_y_HARR,2.1877243874473388e-05
cat__company_name_Zimmer Partners Co.,2.1808089904381278e-05
cat__data_source_primary_https://blog.talosintelligence.com/2025/05/tempest-condor-build-campaign.html,2.175632058731221e-05
cat__data_source_secondary_https://www.edpb.europa.eu/decisions/2023/08/INQ-2023-00341,2.1727078107914173e-05
cat__data_source_primary_https://www.mandiant.com/resources/blog/theralife-pharmaceut-incident-response-2024,2.169317654709766e-05
cat__disclosure_date_2021-06-25,2.1680959189610483e-05
cat__data_source_secondary_https://www.aepd.es/decisions/2023/02/INQ-2023-00592,2.158174649362758e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001980165&type=8-K&dateb=20240518&owner=include&count=10,2.1553443195435787e-05
cat__data_source_primary_https://blog.talosintelligence.com/2022/08/abbott-stores-holdin-campaign.html,2.1533223344748483e-05
cat__stock_ticker_x_EDIN.L,2.1522652843266004e-05
cat__discovery_date_2025-01-25,2.1504722535421023e-05
cat__data_source_secondary_https://krebsonsecurity.com/2021/01/townshipdistrict-ser-breach-exposes-data/,2.144343252394107e-05
cat__data_source_primary_https://www.cnil.fr/decisions/2022/06/INQ-2022-00140,2.1424678548914553e-05
cat__company_name_Takahashi Sciences Holdings Inc.,2.1412291490881272e-05
cat__disclosure_date_2022-05-17,2.141061821877231e-05
cat__stock_ticker_y_SNV.SW,2.139613602216967e-05
cat__data_source_primary_https://www.bfdi.bund.de/decisions/2023/03/INQ-2023-00427,2.1371366189900254e-05
cat__stock_ticker_x_ERIK,2.1308921702405937e-05
cat__discovery_date_2024-02-08,2.1294352067742255e-05
cat__data_source_secondary_https://www.bfdi.bund.de/decisions/2021/04/INQ-2021-00479,2.129327370933345e-05
cat__data_source_primary_https://therecord.media/2023/02/05/jacksonville-labs-inc-breached,2.129276911396741e-05
cat__stock_ticker_x_RRR.SW,2.129246088294715e-05
cat__discovery_date_2022-07-21,2.1279138446974812e-05
cat__discovery_date_2022-05-13,2.1257806681212355e-05
cat__data_source_primary_https://blog.talosintelligence.com/2024/07/lindgren-university--campaign.html,2.1243723230605395e-05
cat__company_name_Cypress Scholar Education SA,2.118591236405779e-05
cat__data_source_secondary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001473469&type=8-K&dateb=20250619&owner=include&count=10,2.117670499788316e-05
cat__company_name_Element Sentinel Healthcare Holdings PLC,2.103070722577333e-05
cat__data_source_secondary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001212106&type=8-K&dateb=20220815&owner=include&count=10,2.0987306874754202e-05
cat__data_source_secondary_https://www.bravo-zephyr-engineering-.com/newsroom/2024/06/security-update,2.0975987625006514e-05
cat__stock_ticker_y_LOGI.AX,2.0961342871226922e-05
cat__disclosure_date_2021-07-15,2.0960885309189462e-05
cat__stock_ticker_x_BITW,2.0942649360213574e-05
cat__data_source_primary_https://blog.talosintelligence.com/2025/02/lumen-goods-distribu-campaign.html,2.094223624946576e-05
cat__data_source_secondary_https://therecord.media/2024/05/15/wingport-rail-holdings-in-breached,2.0941341233218888e-05
cat__data_source_primary_https://therecord.media/2022/07/03/lantern-atlas-resources-p-breached,2.091891712770385e-05
cat__disclosure_date_2024-04-02,2.0901168830686324e-05
cat__company_name_Nexus Horizon Systems Pty Ltd.,2.0741921590027392e-05
cat__data_source_secondary_https://www.mandiant.com/resources/blog/pittsburgh-works-inc-incident-response-2023,2.0727296553165023e-05
cat__notes_Company issued unrelated M&A announcement 14 days before disclosure,2.0717818306543042e-05
cat__stock_ticker_y_JCS.AX,2.0688709125189052e-05
cat__data_source_secondary_https://www.aepd.es/decisions/2025/07/INQ-2025-00160,2.066739590422867e-05
cat__discovery_date_2024-09-08,2.064691439259632e-05
cat__data_source_secondary_https://www.crowdstrike.com/blog/healthcare-medical-s-intrusion-analysis-2024/,2.059236197469111e-05
cat__data_source_primary_https://www.bleepingcomputer.com/news/security/districtcounty-administra-hit-by-cyberattack-2022/,2.05306076232249e-05
cat__data_source_primary_https://www.sterling-forge-markets-ho.com/newsroom/2021/10/security-update,2.0365657819536126e-05
cat__company_name_WealthSecura Holdings Group Inc.,2.0327288029566906e-05
cat__data_source_primary_https://blog.talosintelligence.com/2025/03/whitfield-diagnostic-campaign.html,2.0277280632192136e-05
cat__discovery_date_2023-10-22,2.0236435240995392e-05
cat__stock_ticker_x_TOUL.PA,2.020572300377497e-05
cat__data_source_primary_https://www.aepd.es/decisions/2022/08/INQ-2022-00751,2.0143704404514058e-05
cat__disclosure_date_2023-07-20,2.0143284534531255e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001347482&type=8-K&dateb=20221126&owner=include&count=10,2.01316714539928e-05
cat__disclosure_date_2024-06-24,2.0088885579886707e-05
cat__data_source_primary_https://www.mandiant.com/resources/blog/paladin-logic-micros-incident-response-2024,2.008609240707987e-05
cat__disclosure_date_2022-03-06,2.006926442097888e-05
cat__discovery_date_2022-07-29,2.0068883652590012e-05
cat__disclosure_date_2024-01-13,2.005464396601346e-05
cat__discovery_date_2022-11-15,2.0020118016094135e-05
cat__disclosure_date_2024-11-17,2.0012770527508474e-05
cat__stock_ticker_x_DRI,2.000059584284031e-05
cat__company_name_Verdant Hub Group GmbH,1.9999453130222058e-05
cat__company_name_Fox Timber Services Group Inc.,1.994544668232567e-05
cat__notes_x_Cross-border incident; primary filing in CNIL jurisdiction,1.9942455670430387e-05
cat__data_source_primary_https://www.cnil.fr/decisions/2024/01/INQ-2024-00750,1.9923242411729862e-05
cat__stock_ticker_y_ZIMM,1.987885414196777e-05
cat__stock_ticker_x_SULL,1.979475784573771e-05
cat__company_name_Okonkwo Retail Group SA,1.974241249069949e-05
cat__company_name_Baltimore Schools Group Inc.,1.9683192038423477e-05
cat__stock_ticker_x_HELI.DE,1.9666895055809106e-05
cat__data_source_primary_https://www.edpb.europa.eu/decisions/2022/04/INQ-2022-00786,1.9659210691634887e-05
cat__data_source_primary_https://www.theregister.com/2021/06/19/trident-wave-robotic_security_incident/,1.9624442331813363e-05
cat__company_name_FidelityReserve Bank Co.,1.9586271543536207e-05
cat__data_source_secondary_https://krebsonsecurity.com/2022/04/cobalt-transit-logis-breach-exposes-data/,1.9582231566944415e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001761015&type=8-K&dateb=20231125&owner=include&count=10,1.957069437209746e-05
cat__company_name_SaveSave Commerce Corp.,1.9555473690673557e-05
cat__discovery_date_2024-06-28,1.9544416538459857e-05
cat__data_source_secondary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001210523&type=8-K&dateb=20240910&owner=include&count=10,1.95093965143721e-05
cat__stock_ticker_y_GLAS.L,1.9496968987052846e-05
cat__data_source_primary_https://www.aepd.es/decisions/2025/04/INQ-2025-00162,1.9451807609619714e-05
cat__stock_ticker_x_MAR1.TO,1.9371695904894658e-05
cat__stock_ticker_y_OVE.L,1.9345515305437744e-05
cat__stock_ticker_y_CAPI.DE,1.933491168519524e-05
cat__disclosure_date_2023-10-11,1.9306434246738094e-05
cat__company_name_CommerceTreasury Investments PLC,1.9255956034081648e-05
cat__disclosure_date_2023-06-22,1.9252745746569005e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001040932&type=8-K&dateb=20241020&owner=include&count=10,1.925173166045555e-05
cat__data_source_secondary_https://www.crowdstrike.com/blog/okonkwo-medtech-ltd-intrusion-analysis-2023/,1.922052522290284e-05
cat__disclosure_date_2023-03-05,1.9187840077633113e-05
cat__company_name_Lindgren BioSciences Corp.,1.9152525829583616e-05
cat__data_source_primary_https://therecord.media/2023/09/25/montpellier-healthcare-sa-breached,1.9148316837094508e-05
cat__stock_ticker_x_COLE.TO,1.9099242818815942e-05
cat__disclosure_date_2025-01-11,1.905343036524559e-05
cat__data_source_secondary_https://www.mandiant.com/resources/blog/verdant-hub-group-gm-incident-response-2025,1.9040079534893954e-05
cat__data_source_primary_https://www.grenoble-learning-sas.com/newsroom/2021/11/security-update,1.8949434981852954e-05
cat__discovery_date_2021-07-26,1.887792592161296e-05
cat__disclosure_date_2024-10-25,1.886100353526986e-05
cat__company_name_Keystone Bond Bancorp S.r.l.,1.8820127763582472e-05
cat__company_name_Grenoble Learning SAS,1.875582128997767e-05
cat__data_source_primary_https://unit42.paloaltonetworks.com/threat-brief-marketvalue-commerce-2024/,1.8752530483210462e-05
cat__company_name_Harrington Computing Corp.,1.87415907604555e-05
cat__notes_y_Insurance claim partially denied; payout reflects negotiated settlement at 42% of claim,1.873557959358658e-05
cat__company_name_Baltimore Corp Inc.,1.8692971046133734e-05
cat__stock_ticker_x_AMST.AS,1.8640182268875548e-05
cat__data_source_secondary_https://www.quantum-asset-assurance-g.com/newsroom/2021/05/security-update,1.861966542786478e-05
cat__stock_ticker_y_SELE.L,1.8604169233617588e-05
cat__data_source_secondary_https://krebsonsecurity.com/2021/06/genoa-group-srl-breach-exposes-data/,1.850304369466822e-05
cat__disclosure_date_2025-01-07,1.8405422963074945e-05
cat__stock_ticker_y_CARV.AS,1.8390762095347334e-05
cat__disclosure_date_2021-11-14,1.837811650444878e-05
cat__stock_ticker_x_BAZA,1.83555955133145e-05
cat__data_source_secondary_https://www.crowdstrike.com/blog/marketwealth-securit-intrusion-analysis-2024/,1.8348102890926933e-05
cat__notes_y_Regulatory fine reduced 59% on appeal based on demonstrated remediation,1.8318601429215563e-05
cat__discovery_date_2023-06-26,1.8317471063407463e-05
cat__data_source_primary_https://www.bleepingcomputer.com/news/security/linkstream-technologies-l-hit-by-cyberattack-2022/,1.830044242827848e-05
cat__company_name_Verdant Frame Engineering Group PLC,1.8268111035910784e-05
cat__data_source_primary_https://www.ico.org.uk/decisions/2021/05/INQ-2021-00695,1.8264294006841313e-05
cat__disclosure_date_2022-04-13,1.819638710439725e-05
cat__disclosure_date_2023-10-04,1.809625428942151e-05
cat__stock_ticker_y_GRAH,1.8088344130540877e-05
cat__stock_ticker_x_CHAN,1.8056042406502424e-05
cat__data_source_primary_https://www.bleepingcomputer.com/news/security/linksignal-labs-group-ltd-hit-by-cyberattack-2023/,1.803716423652824e-05
cat__disclosure_date_2024-11-13,1.7965901563261727e-05
cat__stock_ticker_x_SEOU.KS,1.7958045270061384e-05
cat__company_name_Seoul Microsystems Co. Ltd.,1.7949780065881617e-05
cat__disclosure_date_2022-11-29,1.7946240164079918e-05
cat__data_source_primary_https://www.bleepingcomputer.com/news/security/phoenix-capital-corp-hit-by-cyberattack-2025/,1.7936039044438732e-05
cat__discovery_date_2025-06-18,1.7929178552096696e-05
cat__company_name_Talon Ore Mining Co.,1.7898370560769034e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001153539&type=8-K&dateb=20210803&owner=include&count=10,1.779453390040185e-05
cat__data_source_secondary_https://www.ico.org.uk/decisions/2024/12/INQ-2024-00129,1.778821161147703e-05
cat__disclosure_date_2022-03-30,1.7700394896910602e-05
cat__stock_ticker_y_RRR.SW,1.7693549923425683e-05
cat__company_name_Lantern Atlas Resources Pte. Ltd.,1.760731132653271e-05
cat__discovery_date_2025-08-22,1.7604613336392792e-05
cat__disclosure_date_2023-06-02,1.7552138497878863e-05
cat__stock_ticker_y_HAIF.TA,1.7492088413622372e-05
cat__data_source_secondary_https://www.chicago-logistics-inc.com/newsroom/2021/11/security-update,1.7481404396202727e-05
cat__disclosure_date_2024-02-08,1.7470874273291567e-05
cat__stock_ticker_y_AMP.PA,1.7459325675397562e-05
cat__notes_y_Insurance claim partially denied; payout reflects negotiated settlement at 19% of claim,1.745461799321763e-05
cat__stock_ticker_x_DRD,1.7451978292697898e-05
cat__stock_ticker_y_STUT.DE,1.738926233718229e-05
cat__disclosure_date_2021-08-01,1.7335409007807324e-05
cat__data_source_primary_https://krebsonsecurity.com/2021/02/algochip-security-te-breach-exposes-data/,1.7323856851904913e-05
cat__data_source_primary_https://www.bleepingcomputer.com/news/security/edinburgh-innovations-gro-hit-by-cyberattack-2023/,1.7294510411224114e-05
cat__stock_ticker_y_DRAF,1.7251545169839815e-05
cat__disclosure_date_2024-11-18,1.722832343734142e-05
cat__stock_ticker_x_CELL.DE,1.7153819838260027e-05
cat__stock_ticker_x_SANT.HK,1.7091681600146966e-05
cat__company_name_Solaris Vivo MedTech Corp.,1.704813336119635e-05
cat__data_source_primary_https://www.cnil.fr/decisions/2025/07/INQ-2025-00361,1.7039440796700865e-05
cat__discovery_date_2024-07-11,1.7034435688377042e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001527094&type=8-K&dateb=20240221&owner=include&count=10,1.7022268443330103e-05
cat__company_name_Vista Metro Agency S.A.,1.701206503077129e-05
cat__data_source_primary_https://blog.talosintelligence.com/2025/08/valuevalue-stores-co-campaign.html,1.7006161967416634e-05
cat__stock_ticker_y_NAKA,1.6994082538647778e-05
cat__notes_y_Cyber insurance policy sublimit of $11.6M applied; excess borne by company,1.699229041648122e-05
cat__stock_ticker_x_BPS.SI,1.6990212269992407e-05
cat__data_source_secondary_https://www.ico.org.uk/decisions/2025/01/INQ-2025-00312,1.6972805244853452e-05
cat__discovery_date_2025-04-21,1.696802207405626e-05
cat__disclosure_date_2024-01-25,1.692226270389164e-05
cat__disclosure_date_2024-01-07,1.691729721997254e-05
cat__stock_ticker_y_EDWA,1.6902906776366466e-05
cat__data_source_primary_https://www.theregister.com/2025/09/11/palmer-solutions-co_security_incident/,1.6878386023900338e-05
cat__disclosure_date_2026-02-25,1.686824222728494e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001864894&type=8-K&dateb=20241210&owner=include&count=10,1.6835010894296154e-05
cat__stock_ticker_y_SULL.L,1.680140078055723e-05
cat__discovery_date_2024-07-07,1.6794890442644883e-05
cat__stock_ticker_x_PORT.HK,1.678668133634633e-05
cat__stock_ticker_x_FBT.TA,1.676392991782516e-05
cat__data_source_primary_https://www.edpb.europa.eu/decisions/2024/07/INQ-2024-00742,1.6763047611528874e-05
cat__notes_y_Recovery costs include $19.7M for forensic investigation by Stroz_Friedberg,1.6762496217254586e-05
cat__stock_ticker_y_CURE.MI,1.6761724326208947e-05
cat__data_source_primary_https://blog.talosintelligence.com/2025/03/structureconcrete-gr-campaign.html,1.6738134332049365e-05
cat__disclosure_date_2022-05-28,1.66152506821382e-05
cat__data_source_primary_https://therecord.media/2022/07/09/ridge-sierra-systems-grou-breached,1.660408493168871e-05
cat__data_source_primary_https://www.element-sentinel-healthca.com/newsroom/2023/06/security-update,1.659932278128026e-05
cat__data_source_primary_https://www.walsh-labs-group-inc.com/newsroom/2025/02/security-update,1.6563538379718486e-05
cat__stock_ticker_y_CHIC,1.6546110722476093e-05
cat__data_source_secondary_https://www.cellamed-biotech-ag.com/newsroom/2022/11/security-update,1.6538329545663815e-05
cat__notes_x_Cross-border incident; primary filing in SEC jurisdiction,1.652522702362146e-05
cat__discovery_date_2023-09-29,1.6491794170441932e-05
cat__stock_ticker_x_HARR.L,1.6306494407704666e-05
cat__stock_ticker_y_CHAN,1.6295682250409432e-05
cat__company_name_LogicNet Labs DAC,1.6268474555436282e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001220365&type=8-K&dateb=20220522&owner=include&count=10,1.6249729270069605e-05
cat__company_name_Polaris Helix Software Group SA,1.6231658055993842e-05
cat__company_name_Titan Matrix Works Holdings Inc.,1.6142764395316455e-05
cat__company_name_Lynx Wolverine Solutions Co.,1.6129009342435995e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001267902&type=8-K&dateb=20230615&owner=include&count=10,1.612243468033165e-05
cat__disclosure_date_2024-12-06,1.6120788794649713e-05
cat__stock_ticker_y_SCHN.VI,1.608900306566846e-05
cat__stock_ticker_y_TOUL.PA,1.608658141732363e-05
cat__disclosure_date_2026-01-23,1.6082868884302723e-05
cat__data_source_secondary_https://www.mandiant.com/resources/blog/palmer-solutions-co-incident-response-2025,1.606581380495526e-05
cat__disclosure_date_2023-05-13,1.60193233012476e-05
cat__company_name_Campbell Sciences GmbH,1.5975913402712914e-05
cat__data_source_secondary_https://www.montpellier-healthcare-sa.com/newsroom/2023/07/security-update,1.5962333137460232e-05
cat__disclosure_date_2025-05-21,1.589574547003695e-05
cat__stock_ticker_x_MATR.KS,1.5864565005143355e-05
cat__disclosure_date_2025-08-11,1.5820805766683076e-05
cat__stock_ticker_y_SHM,1.5753393038500603e-05
cat__stock_ticker_y_TCB.DE,1.5728498623859256e-05
cat__company_name_Philadelphia Biotech Corp.,1.5719183490826777e-05
cat__data_source_primary_https://www.theregister.com/2021/11/09/orlando-systems-hold_security_incident/,1.571165784637379e-05
cat__discovery_date_2024-12-14,1.570781330141905e-05
cat__notes_y_Direct costs confirmed via SEC 8-K filing on 2024-10-23,1.5706780463428106e-05
cat__discovery_date_2023-12-06,1.5704352492054995e-05
cat__stock_ticker_y_SEND.T,1.5683232037207643e-05
cat__data_source_primary_https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001451717&type=8-K&dateb=20250917&owner=include&count=10,1.556381831471077e-05
cat__stock_ticker_x_NAK1,1.5562542932408082e-05
cat__discovery_date_2023-01-10,1.5560290420291704e-05
cat__stock_ticker_x_NSI,1.5557989077345955e-05
cat__data_source_secondary_https://krebsonsecurity.com/2022/11/teamsupport-services-breach-exposes-data/,1.5471399262478203e-05
cat__company_name_Diamond Mantis Bank Holdings Inc.,1.539554559965812e-05
cat__data_source_secondary_https://www.publicborough-agency-gmbh.com/newsroom/2025/11/security-update,1.5387787258152928e-05
cat__disclosure_date_2022-12-16,1.5384027904722526e-05
cat__data_source_primary_https://therecord.media/2024/02/12/clarke-microsystems-ltd-breached,1.5376613170066272e-05
cat__disclosure_date_2022-01-07,1.532874189859776e-05
cat__stock_ticker_y_HEND.PA,1.5318270414441762e-05
cat__data_source_secondary_https://therecord.media/2025/04/23/raptor-archer-therapeutic-breached,1.5307121458177372e-05
cat__disclosure_date_2021-05-13,1.52997519658939e-05
cat__discovery_date_2024-12-26,1.528767884467887e-05
cat__company_name_Ridge Sierra Systems Group Inc.,1.518700037272127e-05
cat__stock_ticker_y_SCE,1.5151667500276108e-05
cat__data_source_secondary_https://www.cnil.fr/decisions/2021/10/INQ-2021-00730,1.5148249949221525e-05
cat__discovery_date_2025-05-19,1.5136603689893695e-05
cat__stock_ticker_y_VDO.PA,1.5133905811854191e-05
cat__disclosure_date_2022-01-28,1.5096582202642602e-05
cat__data_source_primary_https://unit42.paloaltonetworks.com/threat-brief-epoch-clarity-softwa-2025/,1.5052578155741004e-05
cat__disclosure_date_2022-02-02,1.5042869948342282e-05
cat__company_name_Edinburgh Innovations Group PLC,1.5020346582043011e-05
cat__company_name_Ember Signal Microsystems S.r.l.,1.5011341363717501e-05
cat__company_name_CircuitProto Robotics GmbH,1.4999049174426267e-05
cat__discovery_date_2021-08-06,1.4997463409794517e-05
cat__discovery_date_2022-03-10,1.4970999365817585e-05
cat__stock_ticker_y_SOLA.MX,1.4944107602358775e-05
cat__stock_ticker_y_CLOU.DE,1.4890005054887898e-05
cat__discovery_date_2025-05-03,1.4851289743235524e-05
cat__data_source_secondary_https://unit42.paloaltonetworks.com/threat-brief-netcore-innovations--2022/,1.4800642940739122e-05
cat__company_name_Raptor Archer Therapeutics Group Inc.,1.4759290309147309e-05
cat__disclosure_date_2025-04-23,1.4709224845763438e-05
cat__disclosure_date_2021-07-03,1.4699971079433656e-05
cat__stock_ticker_y_SCOP.KS,1.46844764106516e-05
cat__company_name_Sequoia Lynx Corp PLC,1.4613694460549205e-05
cat__discovery_date_2025-05-04,1.4611175405016573e-05
cat__disclosure_date_2021-11-24,1.4596383648900155e-05
cat__discovery_date_2025-03-15,1.4583429213867287e-05
cat__company_name_Amsterdam Services N.V.,1.4237587393075975e-05
cat__company_name_Pittsburgh Works Inc.,1.4194650652169734e-05
cat__disclosure_date_2025-04-30,1.4106752325499527e-05
cat__discovery_date_2025-07-20,1.4100795424820191e-05
cat__stock_ticker_y_MARK,1.4063887115112019e-05
cat__data_source_secondary_https://www.ico.org.uk/decisions/2021/01/INQ-2021-00453,1.4036696739049008e-05
cat__company_name_MatrixPress Components Group Inc.,1.4016217200124124e-05
cat__disclosure_date_2021-03-15,1.4014680681766296e-05
cat__data_source_primary_https://www.aepd.es/decisions/2022/06/INQ-2022-00599,1.4003108382300245e-05
cat__stock_ticker_x_THEH.AS,1.3989347643403288e-05
